SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
506011112,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,21,0,0,0,0,0,0,0,0,0,6,0,9,0,3,0,0,0,3,0,7,0,51,0,60,0,3,0,4,0,9,0,11,0,12,0,40,0,3,0,6,0,14,0,3,0,22,0,47,6,0,0,10,0,12,0,10,3,11,0,46,4,4,0,12,0,13,0,3,0,3,0,33,14,4,0,11,0,5,0,0,0,0,0,32,26,0,0,11,4,8,0,0,0,0,0,50,16,0,0,13,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0
506011113,0,0,0,0,0,0,0,0,0,42,0,45,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,4,0,6,0,8,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,4,0,12,0,23,0,8,0,0,0,4,0,4,0,51,0,69,0,3,0,3,0,13,0,11,0,27,0,60,5,8,0,11,0,21,0,14,6,27,0,86,24,10,0,13,3,18,0,5,3,5,0,82,18,0,0,21,3,19,0,4,0,4,0,70,30,7,0,31,3,20,0,7,3,5,0,105,180,9,0,74,7,37,3,6,0,6,0,319,163,0,3,41,12,15,3,0,0,4,0,244,115,3,4,26,10,8,5,0,0,0,0,163,68,0,0,5,3,15,0,0,0,0,0,99,79,0,3,16,7,8,0,0
506011114,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,33,0,43,0,3,0,0,0,3,0,4,0,10,0,25,0,0,0,0,0,3,4,9,3,113,3,136,0,4,0,3,0,21,0,6,0,50,0,88,3,13,0,11,0,22,3,11,0,46,0,104,5,13,0,26,0,22,0,3,0,35,0,109,8,3,0,15,0,16,3,10,0,6,0,64,12,7,0,16,0,13,0,6,0,3,0,56,50,8,0,27,5,18,0,5,0,8,0,116,37,0,0,19,0,8,0,0,0,0,0,61,22,0,0,14,0,0,3,0,0,3,0,44,17,3,0,4,3,7,0,0,0,0,0,32,16,0,0,9,0,0,0,3
506011115,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,0,35,0,42,0,0,0,0,0,0,0,4,0,20,0,22,0,3,0,0,0,3,0,7,0,111,0,129,0,3,0,0,0,8,0,13,0,39,0,67,4,6,0,4,0,17,0,10,3,62,0,112,7,6,0,14,0,16,0,16,0,30,0,86,9,3,0,7,3,17,0,5,0,8,0,56,10,8,0,16,0,11,0,7,0,7,0,57,46,6,0,23,3,26,3,4,5,12,0,128,33,0,0,30,3,8,0,0,0,3,0,71,26,0,0,16,3,5,0,0,0,0,0,54,13,0,0,4,0,11,0,0,0,3,0,38,18,0,0,15,5,9,0,0
506011116,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,19,0,0,0,0,0,0,0,9,0,13,0,27,0,0,0,0,0,0,0,16,0,62,0,74,0,3,0,0,0,6,0,16,3,45,0,66,0,12,0,6,0,5,0,14,0,46,0,87,3,3,0,9,0,12,0,4,0,35,0,65,3,0,0,11,0,7,0,0,3,15,0,43,9,5,0,20,0,11,0,3,0,12,0,52,30,7,0,21,3,24,0,10,0,12,0,101,28,4,0,18,4,3,0,4,0,3,0,65,21,0,0,8,9,3,0,0,0,4,0,49,10,3,0,3,0,6,0,0,0,3,0,31,24,3,0,10,0,4,0,6
506011117,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,13,0,16,0,0,0,0,0,3,0,3,0,3,0,10,0,3,0,0,0,7,0,10,0,59,0,78,0,3,0,0,0,16,0,9,3,10,0,45,3,3,0,7,0,22,0,8,0,21,0,62,7,4,0,20,0,20,0,3,0,6,0,64,14,0,0,14,0,10,0,0,0,7,0,47,18,0,0,11,0,3,0,0,0,0,0,44,57,4,0,22,0,15,0,0,0,0,0,100,45,0,0,18,3,10,3,0,0,0,0,76,18,0,0,5,0,0,0,0,0,0,0,24,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,0,0,0
506021118,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,5,0,35,0,41,3,0,0,0,0,4,0,11,0,9,0,25,0,6,0,0,0,12,0,11,0,91,0,119,3,6,0,3,0,12,0,6,0,34,0,67,6,17,0,14,0,21,0,19,0,34,0,117,19,10,0,23,0,13,3,11,0,19,0,101,8,3,0,12,3,20,3,10,0,4,0,59,27,4,0,14,0,10,0,10,0,3,0,75,101,5,0,45,3,23,3,5,3,12,0,204,86,0,3,29,3,14,3,0,0,0,0,150,62,0,3,12,6,4,6,0,0,0,0,90,41,0,0,8,3,9,0,0,0,3,0,64,63,3,0,13,5,10,0,8
506021119,0,0,0,0,0,0,0,0,0,24,0,27,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,0,0,3,0,33,0,41,0,3,0,4,0,12,0,12,0,11,0,39,0,8,0,0,0,11,0,16,0,75,3,125,3,14,0,3,0,17,0,9,4,37,0,88,5,9,4,20,0,28,0,17,0,29,0,115,7,20,0,36,4,20,5,9,3,23,0,124,24,8,0,22,0,23,0,0,0,8,0,93,32,3,0,37,4,16,0,3,3,5,0,92,101,10,0,34,5,41,5,3,0,11,0,218,124,7,3,35,3,5,0,3,0,0,0,187,92,9,3,25,7,0,0,0,0,0,0,138,79,3,0,19,4,20,0,0,3,0,0,126,115,0,0,28,10,13,0,0
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021122,0,0,0,0,0,3,0,0,0,34,0,42,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,9,0,11,0,19,0,0,0,0,0,0,0,6,0,6,0,9,0,5,0,0,0,4,0,16,3,67,0,93,0,7,0,0,0,4,3,15,3,30,0,61,0,21,0,3,0,20,0,23,0,217,0,278,6,10,0,5,0,39,0,24,3,52,0,141,9,27,0,26,0,43,0,26,0,68,3,218,30,20,0,39,0,38,3,14,3,35,3,186,32,10,5,43,0,25,0,13,3,8,0,133,60,4,0,54,5,19,3,5,0,15,0,165,152,6,3,73,12,56,3,3,0,9,3,320,129,0,4,40,5,19,0,4,0,6,0,210,93,0,0,22,10,13,0,0,0,3,0,146,59,0,0,5,0,13,0,0,0,0,0,84,90,3,0,22,7,14,0,4
506021123,4,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,6,0,3,0,11,0,3,0,0,0,4,3,14,0,28,0,49,0,0,0,0,0,7,3,6,0,12,0,31,0,6,0,0,0,11,0,17,0,67,0,104,5,14,0,8,0,29,3,15,3,28,0,100,4,22,0,19,6,26,0,12,0,43,0,128,5,27,0,34,0,23,0,7,0,28,0,120,9,11,0,29,6,14,3,3,0,7,0,84,27,8,3,30,0,24,0,4,0,8,0,105,108,9,0,57,3,47,0,6,0,20,0,256,104,5,0,31,8,8,0,4,0,3,0,166,83,0,0,29,3,8,0,0,0,0,0,131,45,0,0,8,0,16,0,4,0,0,0,85,133,7,0,26,11,20,3,3
506031124,0,0,0,0,0,0,0,0,0,27,0,31,0,0,0,0,0,0,0,5,0,13,0,13,0,0,0,0,0,0,0,8,0,11,0,16,0,0,0,0,0,0,0,9,0,5,0,12,0,3,0,0,0,0,0,15,0,51,0,64,0,3,0,0,0,3,0,13,0,21,0,41,0,23,0,6,0,16,0,11,3,148,4,209,0,12,3,7,0,24,0,22,3,56,0,128,3,11,0,14,4,29,5,11,4,77,0,160,11,5,0,31,0,18,0,10,0,38,0,115,18,8,0,25,0,32,0,15,0,3,0,106,23,9,0,12,3,15,3,3,3,7,0,80,85,7,3,41,3,28,3,9,0,8,0,192,70,9,0,27,3,12,0,3,0,6,0,129,54,0,0,12,3,3,0,0,0,0,0,77,47,0,0,12,0,5,0,0,0,0,0,70,52,0,0,16,0,4,0,0
506031125,0,0,0,0,0,0,0,0,0,23,0,24,0,0,0,0,0,0,0,3,0,11,0,13,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,7,0,25,0,26,0,3,0,0,0,0,0,7,0,10,0,23,0,4,0,3,0,5,0,11,0,51,0,74,0,3,0,0,0,4,0,13,0,42,0,62,3,10,0,3,0,13,0,11,0,21,0,60,5,5,0,7,0,14,0,7,0,26,0,66,7,0,0,14,0,13,4,3,0,3,0,48,6,7,0,16,0,16,0,0,0,3,0,44,39,5,0,22,0,22,3,5,3,5,0,108,29,4,0,15,0,4,0,0,0,0,0,66,32,0,0,11,0,5,0,3,0,0,0,54,19,0,0,6,3,10,0,0,0,3,0,40,29,0,0,14,3,3,0,0
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,0,0,0,0,0,0,0,48,0,49,0,0,0,0,0,0,0,8,0,9,0,16,0,0,0,0,0,0,0,9,0,14,0,20,0,0,0,0,0,0,0,11,0,8,0,16,0,0,0,3,0,4,0,13,0,42,0,59,0,3,0,0,0,3,0,18,0,14,0,47,0,12,0,3,0,18,0,17,0,91,0,145,6,24,0,3,0,29,3,16,3,36,0,112,3,23,3,53,3,33,4,5,0,26,0,157,19,13,0,52,6,38,6,9,0,17,0,149,16,8,0,40,0,35,0,9,0,10,0,110,32,4,0,27,7,12,0,3,0,0,0,91,88,9,0,47,6,24,0,0,3,7,0,183,84,0,0,24,11,10,0,0,0,0,0,136,51,0,0,11,0,7,0,0,0,0,0,74,17,0,0,3,0,0,0,0,0,0,0,26,27,0,0,8,0,5,0,0
506031128,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,3,0,13,0,15,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,4,0,52,0,63,0,0,0,0,0,5,0,15,3,20,0,43,0,4,0,0,0,4,0,21,0,148,0,184,0,6,0,5,3,15,0,19,0,66,0,110,0,10,0,10,0,26,0,20,0,67,0,136,6,13,0,18,3,20,0,5,3,33,0,98,11,3,3,19,0,16,0,4,0,13,0,64,24,3,0,25,0,21,0,6,0,10,0,84,89,7,0,47,0,25,4,6,0,9,0,194,57,3,3,38,7,12,0,0,0,4,0,122,39,3,0,17,5,3,0,0,0,0,0,66,25,0,0,3,0,0,3,3,0,0,0,41,24,3,0,16,3,0,0,0
506031129,0,0,0,0,0,0,0,3,0,30,0,33,0,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,3,0,38,0,42,0,0,0,3,0,7,0,4,0,19,0,25,0,0,0,0,0,3,0,8,0,119,0,132,0,4,0,3,0,10,0,20,0,71,0,109,3,10,0,5,0,3,0,12,0,77,0,111,8,6,0,10,0,11,0,10,0,55,0,88,10,3,0,11,0,14,0,9,0,22,0,69,10,0,0,12,0,13,0,3,0,19,3,63,30,4,3,26,3,12,0,12,3,18,0,118,30,3,4,20,0,3,0,4,0,20,0,86,18,3,0,20,3,3,0,3,0,6,0,60,7,0,0,3,0,16,0,3,0,0,0,39,44,3,3,17,4,11,0,14
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031131,0,0,0,0,0,0,0,0,0,48,0,50,0,0,0,0,0,0,0,4,0,16,0,16,0,0,0,0,0,0,0,7,0,10,0,16,0,0,0,0,0,0,0,3,0,9,0,12,0,0,0,0,0,0,0,9,0,49,0,65,0,3,0,0,0,5,0,8,0,21,0,35,0,3,0,4,0,7,3,11,0,125,4,152,3,9,0,5,0,7,0,10,3,78,0,118,3,13,0,13,0,19,0,31,0,72,3,147,9,13,3,13,3,16,0,21,0,51,0,131,5,10,0,12,0,23,3,10,5,20,0,86,19,7,0,17,0,23,3,8,0,14,0,98,34,9,3,23,0,30,3,12,0,28,0,142,37,0,0,31,0,5,3,7,3,4,0,99,32,0,0,16,0,5,0,3,0,5,0,67,15,3,0,10,0,6,0,3,0,0,0,40,38,0,0,24,0,10,0,5
506041132,0,0,0,0,0,0,0,0,0,35,0,37,0,0,0,0,0,0,0,5,0,7,0,13,0,0,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,0,0,6,0,10,0,15,0,0,0,0,0,3,0,14,0,48,0,68,0,0,0,0,0,5,0,14,0,24,0,47,0,8,0,0,0,16,0,24,3,164,4,220,0,9,0,10,0,39,0,20,5,54,0,138,6,16,0,28,0,48,3,24,3,47,0,169,15,10,0,30,3,46,0,10,5,31,0,152,23,8,0,26,0,27,5,4,3,9,0,105,44,8,0,30,3,24,0,4,0,3,0,114,97,10,0,37,3,27,3,7,3,8,0,193,57,9,3,22,0,4,0,3,0,0,0,93,28,0,0,11,0,0,0,0,0,0,0,43,14,0,0,3,0,3,0,0,0,0,0,20,12,4,0,5,0,4,0,0
506041133,0,0,0,0,0,0,0,0,0,75,0,79,0,0,0,0,0,0,0,4,0,7,0,14,0,0,0,0,0,0,0,3,0,15,0,20,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,11,0,35,0,50,0,0,0,0,0,3,0,6,0,17,0,26,0,3,0,0,0,9,0,16,4,105,0,139,0,11,0,8,0,25,0,11,3,43,0,107,7,13,0,8,3,30,0,18,3,72,0,146,3,8,0,23,3,28,0,10,3,28,3,120,20,3,0,29,0,31,3,6,6,15,0,109,21,3,0,39,0,17,0,3,4,16,0,100,91,11,3,70,14,31,3,6,0,6,0,227,67,4,0,51,0,8,3,0,0,4,0,144,71,3,6,17,0,8,0,0,0,3,0,103,31,3,0,3,0,9,0,3,0,0,0,56,51,7,0,17,3,6,0,0
506041134,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,3,0,10,0,16,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,3,0,4,0,73,0,83,0,0,0,0,0,4,0,22,0,23,0,44,4,12,0,0,0,15,0,18,0,245,7,295,0,4,0,3,0,32,0,22,0,67,0,134,0,7,0,11,3,31,0,20,3,79,3,155,28,21,0,29,3,40,0,7,6,39,0,173,16,3,0,36,0,27,0,3,0,6,0,98,46,3,3,31,0,18,0,0,5,8,0,113,118,6,0,47,3,21,4,0,0,5,0,215,51,3,3,21,6,7,0,0,0,7,0,97,35,0,0,8,0,3,0,0,0,3,0,49,12,0,0,4,0,3,0,0,0,0,0,22,5,0,0,0,3,7,3,0
506041135,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,3,0,10,0,11,0,0,0,0,0,0,0,3,0,9,0,10,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,0,0,8,0,36,0,51,0,0,0,0,0,5,0,10,0,15,0,30,3,3,0,0,0,13,0,17,0,107,6,144,0,3,0,7,0,15,0,17,4,44,0,89,3,7,6,8,0,32,0,17,0,29,0,106,16,13,0,29,0,21,0,5,0,18,0,106,14,0,0,27,0,16,0,0,4,3,0,74,27,4,0,34,0,20,0,3,0,4,0,99,112,8,3,58,6,35,0,6,0,4,0,231,100,3,0,38,0,13,4,3,0,3,0,162,50,3,0,12,6,3,0,0,0,0,0,79,38,0,0,4,4,8,0,0,0,0,0,57,32,4,0,15,8,3,0,0
506041136,0,0,0,0,0,0,0,0,0,23,0,30,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,41,0,50,0,0,0,0,0,0,0,6,0,18,0,30,0,3,0,4,0,7,0,11,0,145,3,176,0,14,0,3,0,21,0,20,3,45,0,112,4,5,0,17,0,22,0,18,4,43,0,117,14,12,0,23,3,20,3,7,3,36,0,114,17,3,0,22,3,17,0,6,0,10,0,76,15,3,0,18,0,13,0,4,0,3,0,61,71,5,3,33,5,19,0,3,0,4,0,136,51,0,0,15,6,4,0,3,0,0,0,79,18,3,0,13,0,0,0,0,0,0,0,39,7,0,0,0,0,5,0,0,0,0,0,14,14,4,4,6,0,3,0,3
506041137,0,0,0,0,0,0,0,0,0,32,0,33,0,0,0,0,0,0,0,0,0,14,0,18,0,4,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,4,0,73,7,88,0,3,0,3,0,6,0,12,0,27,0,57,0,3,0,7,0,18,0,32,0,268,7,339,0,13,0,4,0,29,0,30,3,101,3,175,6,20,0,24,0,65,0,36,3,98,3,255,19,19,0,31,0,42,0,18,3,46,0,181,18,14,3,30,3,32,3,10,0,6,0,122,40,7,0,31,0,29,0,4,0,15,0,133,128,13,0,74,6,40,0,9,0,12,0,274,83,3,3,53,11,9,3,3,0,9,0,169,63,6,0,18,4,3,0,0,0,3,0,93,35,0,0,7,0,9,0,0,0,0,0,52,26,3,0,13,0,6,0,0
506051138,0,0,0,0,0,0,0,0,0,32,0,34,0,0,0,0,0,0,0,5,0,12,0,13,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,3,0,4,0,12,0,0,0,0,0,0,0,9,0,39,0,48,0,0,0,0,0,0,0,7,0,16,0,30,0,4,0,0,0,5,0,17,0,165,8,197,3,7,0,3,0,18,0,12,3,58,0,110,4,5,0,21,3,36,3,21,4,42,0,131,19,7,0,35,0,38,0,13,0,31,3,142,22,5,0,34,5,30,3,10,0,5,0,118,36,11,3,28,0,24,3,8,5,9,0,116,118,5,0,57,6,39,0,8,3,8,0,249,99,0,3,42,0,11,4,3,0,0,0,159,70,0,8,16,0,6,0,0,0,0,0,101,30,0,3,7,4,9,0,0,3,0,0,54,45,0,0,10,4,3,0,3
