SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
108041162,6,13,5,3,0,0,0,0,0,28,9,10,8,0,3,6,0,0,0,29,69,53,258,25,12,27,62,89,8,615,58,12,178,8,5,3,32,58,0,351,12,9,39,10,4,0,10,31,0,110,4,48,5,21,0,3,0,3,0,85,14,87,0,7,0,3,6,0,0,120,45,34,12,13,23,30,11,12,4,176,11,35,6,38,9,6,7,3,0,109,0,13,8,3,0,0,3,0,0,26,12,3,48,6,3,4,10,24,0,112,0,0,0,0,0,3,0,0,0,3,7,0,3,0,3,0,3,0,0,19,6,3,16,0,3,3,10,12,9,65,256,324,584,138,65,90,154,230,28,1861,0,15,8,0,3,0,0,0,0,27,0,5,5,0,3,3,0,0,0,19,3,3,0,3,5,3,3,3,0,17,0,3,0,0,6,0,0,0,0,10,0,0,6,0,0,3,0,5,0,16
108041163,8,46,7,7,6,4,0,4,0,69,9,36,22,4,10,8,0,7,0,100,135,189,423,46,38,47,72,87,7,1050,104,19,347,9,18,12,25,54,5,599,21,23,51,4,9,9,6,16,0,145,17,279,8,51,0,4,7,6,0,372,29,221,11,21,0,3,5,4,0,294,164,177,30,38,85,90,25,33,12,643,20,104,16,111,17,20,12,11,3,313,3,22,14,5,8,7,3,3,0,67,34,4,102,15,4,10,8,22,0,207,0,0,0,0,0,0,0,0,0,3,7,11,13,5,3,4,0,3,0,53,10,7,24,6,5,11,9,11,13,103,570,1131,1067,317,203,243,179,271,50,4025,13,41,7,4,12,3,0,5,0,89,5,0,0,3,15,0,0,0,3,26,3,14,8,0,11,6,0,11,0,53,3,17,10,3,4,0,0,0,0,39,3,11,12,4,5,0,0,3,0,42
108041164,5,7,3,3,0,4,0,0,0,25,11,15,15,0,8,4,5,10,0,62,79,73,221,19,15,26,53,58,8,546,52,13,164,3,4,14,17,26,3,296,4,10,14,4,4,4,8,10,0,59,10,85,5,25,3,0,5,9,0,146,14,53,7,5,0,0,0,3,0,85,83,70,16,14,44,48,8,19,4,309,14,49,9,61,9,11,8,6,0,167,7,7,6,3,0,7,0,0,6,37,17,7,69,6,3,4,3,22,0,133,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,3,4,0,0,17,6,0,15,4,5,6,3,11,14,65,307,391,540,155,101,125,123,169,37,1942,3,16,4,0,3,7,0,0,0,33,4,4,0,3,5,0,0,0,0,20,0,8,7,3,7,3,0,8,0,40,0,4,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,3,0,18
108041165,10,3,0,0,0,3,0,0,0,17,3,3,0,0,0,0,0,0,0,8,45,22,118,7,3,9,34,23,4,267,25,3,84,3,3,5,14,13,0,148,29,7,12,4,0,0,4,16,0,80,3,21,3,3,0,0,0,0,0,36,3,27,0,4,0,0,0,3,0,38,24,17,4,0,4,6,5,6,3,71,10,8,6,21,0,4,3,0,0,48,4,4,0,0,0,0,0,3,0,18,7,0,13,0,0,0,5,5,0,28,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,7,6,0,7,0,0,3,7,3,3,29,166,118,250,42,18,31,81,80,17,807,0,4,0,0,0,0,0,0,0,13,0,3,0,0,6,0,0,0,0,9,3,0,0,0,3,0,0,3,0,11,3,4,0,0,0,0,0,0,0,8,4,3,6,4,3,0,0,0,0,20
108041166,4,10,4,0,3,0,0,0,0,19,11,4,3,0,0,3,0,3,0,25,38,22,240,9,22,26,69,51,9,479,39,5,111,0,4,8,25,30,3,224,12,10,31,0,3,3,8,13,3,82,6,58,9,20,0,0,0,5,0,97,9,43,0,5,0,0,0,0,0,59,43,29,13,6,21,15,16,3,0,154,11,13,3,30,0,3,5,4,0,70,0,3,3,3,0,0,0,3,0,9,3,0,33,12,0,9,3,13,3,79,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,8,8,0,14,6,8,4,11,13,8,75,197,200,460,89,69,74,153,137,28,1402,3,9,0,0,3,0,0,0,0,22,6,0,0,0,9,0,0,0,0,20,7,3,6,3,3,0,0,0,0,18,0,0,3,0,5,0,0,0,0,8,3,3,7,4,0,11,0,5,0,27
108051167,6,3,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,4,35,5,97,4,3,7,49,24,3,233,20,3,31,4,0,0,7,4,4,69,26,4,10,0,3,0,7,5,0,53,7,16,0,3,0,0,0,4,0,34,5,19,0,0,0,0,0,3,0,32,16,4,7,3,4,9,0,8,0,56,11,13,0,6,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,4,4,0,14,0,0,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,11,6,0,29,131,72,169,30,13,23,84,69,8,591,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,4,3,0,0,0,0,0,0,6,4,3,0,3,3,0,0,3,0,17
108051168,0,8,8,3,3,3,0,3,0,23,3,7,4,0,0,0,0,3,0,16,45,40,160,17,16,20,47,46,3,404,56,6,135,7,3,6,8,25,0,243,13,14,14,8,6,3,3,11,0,73,6,76,6,9,0,0,0,6,0,101,16,83,3,4,4,0,0,0,0,113,40,37,11,10,9,29,6,9,0,146,12,24,4,40,9,5,3,7,0,103,0,7,3,0,0,3,0,3,0,17,11,0,22,6,0,3,4,8,0,54,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,4,0,15,6,9,11,0,3,7,3,9,0,58,211,308,377,100,53,84,81,130,13,1367,3,9,0,3,0,0,0,0,0,20,0,4,0,0,3,0,0,0,0,9,0,0,7,0,3,0,3,3,0,18,0,0,0,0,3,0,0,0,0,7,4,5,3,0,0,7,0,3,0,20
108051169,3,11,3,0,3,0,0,0,0,22,3,6,6,3,0,13,3,11,0,53,62,34,283,20,27,39,98,85,7,649,45,3,132,4,7,7,15,37,4,261,12,8,21,3,3,4,4,21,0,78,9,117,6,42,0,3,3,5,0,178,9,66,3,4,3,3,7,5,0,92,62,34,18,11,22,51,18,16,0,239,11,53,6,43,3,12,3,10,0,135,3,11,11,0,0,3,3,0,0,33,15,6,64,11,6,5,11,23,0,139,0,0,3,0,0,0,0,0,0,7,3,3,3,0,0,3,3,5,0,24,7,3,13,12,3,7,18,14,12,93,252,351,568,149,76,150,182,236,23,2001,0,3,5,3,0,0,0,0,0,26,0,0,3,0,3,0,0,5,0,11,6,0,0,0,4,3,5,7,0,30,0,5,0,0,0,0,0,0,0,3,4,5,5,0,3,5,0,3,0,29
108051170,8,3,3,0,0,0,0,3,0,14,6,7,10,0,0,3,0,0,0,22,75,26,202,18,18,16,56,59,8,479,51,3,106,3,3,9,12,26,6,223,39,9,21,5,0,4,16,35,0,139,3,33,0,11,0,0,0,0,0,52,13,44,0,0,0,0,3,3,0,70,36,23,6,0,9,15,7,8,0,106,10,34,0,25,3,3,0,9,0,85,4,9,5,0,3,0,0,0,0,21,5,0,38,0,0,7,11,12,0,71,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,3,0,15,5,4,13,7,0,3,14,13,3,69,264,198,412,75,49,64,121,172,25,1364,3,4,4,4,3,3,0,0,0,26,3,3,0,0,3,0,0,0,0,10,0,0,0,4,3,3,3,3,0,14,0,4,0,0,0,0,0,0,0,5,19,10,3,13,6,5,0,9,0,59
108051171,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,6,15,3,90,3,11,10,33,31,3,187,6,0,54,0,0,5,8,7,0,75,9,0,5,4,0,0,4,13,0,38,0,27,0,6,0,0,0,3,0,38,3,21,0,0,0,0,3,0,0,28,8,3,3,0,8,4,8,7,0,35,3,8,0,9,4,0,0,3,0,31,0,3,0,0,0,0,0,0,0,5,4,0,11,0,0,4,3,7,0,26,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,10,8,0,9,0,3,3,14,11,5,54,59,65,181,31,24,27,61,81,17,541,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,0,0,3,0,9
109011172,6,28,10,0,3,0,0,0,0,55,10,39,18,0,8,7,3,5,0,82,96,82,392,18,25,25,80,49,5,771,60,15,207,8,7,6,15,30,3,358,25,29,42,5,0,10,13,20,3,143,10,104,5,15,0,3,6,4,0,156,16,103,11,13,3,0,3,0,0,151,138,126,16,21,42,46,17,20,3,438,13,57,6,57,17,3,5,5,3,181,6,21,10,7,3,5,7,8,3,67,15,3,46,12,0,11,16,8,3,111,0,0,0,0,0,0,0,0,0,4,8,5,4,3,0,0,4,0,0,29,3,3,19,3,0,5,10,5,7,63,408,624,772,179,119,119,175,163,35,2602,11,18,3,6,8,4,0,0,0,46,0,6,0,0,10,0,0,0,0,20,6,3,8,3,6,7,3,6,0,43,3,0,3,0,0,0,0,0,0,19,3,8,3,6,11,3,0,5,0,44
109011173,3,9,0,0,0,0,3,3,0,20,3,19,4,0,3,0,0,3,0,33,57,33,230,11,18,10,70,43,4,484,16,0,124,4,3,7,15,21,0,199,8,0,20,0,7,3,3,6,0,48,4,36,5,8,0,3,0,0,3,63,6,41,3,0,7,0,0,3,0,62,54,57,10,10,21,18,26,12,0,209,9,15,0,26,3,3,6,7,0,78,0,11,0,0,4,0,0,3,0,27,17,0,30,12,3,3,5,6,0,85,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,8,0,3,21,6,7,10,6,0,4,5,9,6,53,198,237,448,84,74,52,150,121,18,1380,4,8,3,0,5,0,0,0,0,23,0,4,0,0,4,5,0,0,0,21,0,5,0,0,4,0,4,0,0,20,0,6,0,0,0,3,0,0,0,10,0,6,0,0,3,3,0,0,0,14
109011174,15,25,11,3,0,4,3,4,0,65,13,8,10,0,9,5,3,3,0,52,63,56,134,8,15,10,21,24,4,335,48,12,107,3,7,5,9,23,3,217,20,10,22,3,3,6,7,9,0,73,4,116,5,17,0,3,3,0,0,151,17,71,4,5,4,4,3,3,0,103,93,93,15,7,29,33,14,10,8,303,15,47,3,20,9,8,5,10,4,116,3,17,3,3,3,0,3,0,0,30,9,0,54,6,3,6,4,8,0,93,0,3,0,0,0,0,0,0,0,3,3,8,0,4,0,0,0,4,0,23,8,0,5,0,0,3,4,5,4,37,313,463,369,87,76,83,75,96,25,1594,13,23,0,5,3,0,0,3,0,48,3,0,0,0,3,0,0,3,0,15,3,3,3,3,4,0,0,3,0,28,3,5,0,0,0,3,0,0,0,14,3,9,3,4,3,0,0,0,0,29
109011175,5,8,4,0,0,0,0,0,0,26,3,9,3,0,0,0,0,0,0,19,83,50,271,13,13,18,74,38,8,566,57,3,107,7,6,3,19,28,3,227,198,23,32,0,7,8,17,41,5,323,5,44,3,7,3,0,3,4,0,66,13,43,4,3,3,0,0,0,0,66,77,36,5,0,13,21,15,5,3,175,16,25,0,22,0,0,3,8,0,84,5,3,5,0,0,0,3,0,0,12,13,0,21,3,4,3,11,4,0,52,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,17,18,0,17,3,0,6,15,20,3,84,497,245,467,62,59,62,160,147,26,1720,3,14,3,0,5,0,0,3,0,30,0,0,0,0,5,0,0,0,0,7,3,7,0,3,5,3,0,5,0,26,0,3,3,0,6,0,0,0,0,11,35,16,4,3,17,7,0,10,4,96
109011176,5,8,4,0,0,0,6,0,3,28,9,15,16,3,7,3,3,4,0,53,55,30,319,10,32,32,104,71,11,659,36,4,183,5,3,0,26,38,0,302,3,4,18,3,3,5,9,10,0,61,3,32,4,20,0,3,3,0,0,72,7,43,3,5,0,0,7,3,0,72,45,34,24,16,30,41,30,9,7,234,7,19,0,58,3,9,17,12,0,126,0,7,5,4,0,4,8,3,0,33,10,3,46,10,0,4,19,8,3,112,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,5,0,21,3,0,15,3,0,3,23,11,10,76,189,210,637,139,85,107,255,190,35,1839,0,7,3,4,3,3,0,0,0,25,0,3,0,0,3,0,0,0,0,18,0,3,4,8,3,3,7,17,0,43,0,0,0,0,4,0,0,0,0,7,3,3,0,6,3,3,0,3,0,18
109021177,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,3,50,0,0,3,28,10,0,124,7,0,17,3,5,0,3,10,0,44,41,5,3,0,0,3,3,7,0,75,0,10,0,4,0,0,0,0,0,12,3,3,0,0,3,0,0,0,0,13,19,4,0,0,0,4,0,0,0,30,0,3,0,9,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,3,3,8,32,101,35,92,21,11,19,44,36,10,367,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,3,4,0,28
109021178,7,7,0,0,0,0,0,3,0,11,3,3,0,0,0,0,0,0,0,9,43,13,122,4,8,10,38,17,3,260,28,0,49,3,0,0,7,14,3,104,22,9,9,0,8,3,7,9,0,77,7,9,0,8,0,0,0,0,0,28,8,21,0,4,0,0,0,0,0,31,23,17,3,3,8,12,4,5,0,75,4,10,3,19,0,0,4,0,3,45,0,4,3,0,0,0,0,0,0,10,4,0,15,3,0,0,3,4,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,7,3,0,7,9,9,4,44,157,96,215,46,28,37,74,63,7,728,0,5,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,6,4,0,3,3,3,0,0,0,17
109021179,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,35,4,42,0,0,0,26,18,0,129,11,0,19,0,0,0,3,6,0,37,55,9,11,0,0,3,3,21,4,111,0,5,0,3,0,0,0,0,0,11,7,11,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,23,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,7,0,6,3,0,0,6,6,0,29,136,34,98,15,4,9,46,64,5,405,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,3,0,0,0,11,0,36
109031180,0,3,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,9,28,6,126,6,7,6,38,39,5,273,19,3,41,0,4,4,3,10,5,87,22,8,8,0,5,4,6,28,3,81,0,9,0,6,0,0,0,3,0,17,3,20,0,0,0,0,3,0,0,26,22,18,3,4,3,10,0,10,0,74,3,10,5,12,3,0,0,3,0,36,0,0,0,0,0,0,0,0,0,3,12,0,12,0,3,3,0,10,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,0,12,6,0,5,0,0,0,14,10,0,38,112,76,212,36,25,35,74,127,14,710,0,7,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,3,8,0,20,0,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,0,4,0,21
109031181,3,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,9,70,12,130,6,3,7,40,38,3,310,31,4,70,3,0,5,11,8,0,132,83,10,19,4,0,4,16,18,0,151,0,8,0,3,0,0,0,4,0,19,3,11,5,0,0,0,0,0,0,21,27,8,8,4,8,9,4,5,0,75,6,8,0,10,0,3,0,3,0,29,0,0,0,0,0,0,0,3,0,9,3,0,11,0,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,10,14,4,15,3,3,4,8,9,3,63,250,69,263,31,24,31,92,94,11,862,0,0,3,0,5,0,0,0,0,14,0,0,0,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,14,8,4,3,8,0,0,7,0,42
109031182,3,8,3,5,0,0,0,0,0,23,3,8,9,4,0,0,0,0,0,19,45,21,146,9,10,5,51,32,10,326,26,3,58,0,4,0,10,23,0,130,24,11,13,0,3,3,7,17,0,80,3,24,0,5,0,0,0,0,0,31,7,22,0,0,0,0,0,0,0,28,37,28,10,3,6,11,13,12,0,120,7,18,0,22,0,0,0,3,0,55,3,7,3,0,0,0,0,0,0,15,4,0,16,3,0,3,4,17,0,53,0,0,0,0,0,0,0,4,0,11,0,0,3,0,5,0,0,5,0,11,7,4,12,3,0,7,16,14,8,67,158,152,280,50,35,41,105,137,22,968,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,13,3,3,0,0,3,0,0,0,0,8,5,6,4,3,10,0,0,8,0,41
109031183,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,89,6,83,0,3,7,30,35,8,256,32,0,35,4,0,0,6,10,3,90,176,12,3,0,0,8,20,56,0,272,13,5,0,4,0,0,0,0,0,22,7,12,0,0,0,0,0,0,0,20,32,10,5,0,6,7,0,4,0,71,4,10,0,14,3,0,0,0,0,29,0,3,0,0,0,0,0,3,0,3,6,0,9,0,0,3,5,0,0,22,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,9,20,0,12,0,0,3,3,11,4,54,389,70,153,22,14,28,64,121,10,874,3,6,4,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7,35,10,11,0,10,3,4,14,3,97
109031184,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,43,26,90,8,12,12,26,18,0,232,35,0,75,0,0,6,14,20,4,157,17,10,9,0,0,10,4,15,0,69,8,21,3,5,0,0,0,0,0,31,9,20,0,4,0,0,0,0,0,32,46,19,5,0,3,10,4,6,0,101,9,11,0,20,0,0,0,4,0,41,3,3,0,0,0,0,0,3,0,11,8,3,31,0,0,0,3,4,0,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,13,8,3,4,3,0,3,4,9,0,29,191,122,223,44,20,45,59,86,5,787,3,3,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,14,0,0,3,0,3,0,0,0,0,7,3,5,0,0,0,4,0,0,0,14
109031185,6,0,3,0,0,0,3,0,0,13,3,3,4,0,0,0,0,0,0,8,90,18,176,3,6,10,61,51,4,426,33,3,44,3,3,3,16,14,3,118,111,13,34,3,10,0,15,22,0,205,0,31,0,18,0,0,0,0,0,50,5,29,0,0,0,0,0,0,0,42,38,11,0,3,6,12,4,3,3,84,12,4,0,15,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,9,12,0,25,0,0,3,3,11,0,51,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,4,0,0,17,12,0,15,5,0,3,13,11,4,76,347,118,305,49,28,29,124,119,22,1147,4,4,3,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,7,6,0,0,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,13,8,6,6,15,5,0,10,0,54
110011186,29,133,25,17,11,7,0,11,0,230,16,59,21,0,5,8,0,11,0,111,72,52,256,12,23,19,65,50,11,566,74,19,185,10,3,7,17,36,9,354,64,81,51,11,12,22,8,50,0,303,8,114,4,39,7,0,3,16,0,191,30,127,11,13,7,0,0,7,0,210,114,117,34,21,57,52,18,32,5,446,50,238,22,112,27,17,7,25,3,500,5,37,10,8,12,4,0,5,3,83,24,3,70,12,4,15,7,16,0,139,0,0,0,0,0,0,0,0,0,3,7,13,8,3,3,0,8,4,0,44,11,12,14,8,4,5,13,23,6,95,498,1002,699,264,169,163,148,278,42,3271,7,84,19,9,15,5,0,8,3,147,0,13,0,3,5,3,0,0,0,26,0,6,5,0,15,5,0,3,0,34,6,4,0,0,3,3,0,0,0,22,12,37,12,8,17,7,0,15,0,101
110011187,5,3,0,4,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,6,31,3,61,0,0,0,16,26,0,140,14,4,24,0,0,0,7,3,3,55,100,8,8,0,0,4,4,26,0,152,9,8,0,6,0,0,0,4,0,32,4,8,0,3,0,0,0,0,0,12,39,7,0,0,4,9,0,4,0,70,12,12,0,7,0,0,0,3,0,39,4,3,0,0,0,0,0,4,0,12,5,0,8,0,0,0,9,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,3,4,0,0,0,0,0,6,34,230,67,123,25,9,19,38,82,10,613,4,0,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,11,10,0,12,0,0,6,0,47
