SA2_MAINCODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
310041297,0,13,0,5,0,0,0,0,0,26,3,10,0,0,3,0,0,0,0,17,30,144,5,22,42,10,0,11,0,268,0,0,0,4,0,0,0,0,0,3,4,24,7,18,17,0,4,0,0,77,18,25,7,63,56,11,0,7,0,198,29,13,42,103,104,29,10,30,3,368,5,0,0,3,11,7,0,3,0,31,3,0,4,14,30,9,3,4,0,73,0,0,0,0,10,0,0,0,0,15,0,3,0,4,5,0,0,5,3,24,95,273,77,243,290,70,22,60,13,1138,0,3,0,0,0,0,0,0,0,5,4,12,0,0,0,0,0,0,0,14,5,40,0,0,6,0,0,8,3,70,0,4,0,0,0,0,0,0,0,7,3,28,0,8,3,0,0,0,0,39,4,12,0,0,3,0,0,0,0,24,55,223,22,37,56,20,10,17,5,441,0,0,0,4,0,0,0,0,0,12
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,16,0,11,3,0,0,0,0,37,0,4,0,0,0,0,0,0,0,4,12,115,5,32,32,6,0,8,3,217,0,0,0,0,0,0,0,0,0,0,11,13,0,12,16,3,3,0,0,55,19,31,3,68,38,14,0,11,4,181,30,16,28,94,97,33,10,22,0,336,3,3,0,4,11,8,4,9,0,42,3,0,3,13,13,6,0,3,0,44,0,3,0,3,0,0,3,0,0,13,0,5,0,6,3,4,0,5,7,34,84,217,46,244,230,77,15,55,15,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,7,6,6,0,3,3,0,64,0,3,0,0,0,0,0,0,0,7,0,24,0,11,3,0,0,0,0,43,0,7,0,0,0,3,0,0,0,13,25,183,16,40,53,10,8,17,3,365,0,0,3,5,0,0,0,0,0,8
310041300,3,19,0,6,3,0,0,0,0,35,0,3,0,0,0,0,0,0,0,3,13,100,8,38,40,12,0,11,5,224,0,0,0,3,0,0,0,4,0,9,11,5,3,9,8,10,0,3,0,53,11,15,4,61,44,15,3,12,0,175,12,18,36,104,51,30,12,39,3,301,0,3,3,11,11,5,0,11,0,42,0,3,0,19,12,3,3,10,0,49,0,0,0,0,0,0,0,3,0,12,0,0,0,3,3,3,3,9,10,33,54,200,64,262,180,80,24,100,20,981,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,6,52,5,3,5,3,0,3,3,86,0,3,0,0,0,0,0,0,0,7,3,26,0,9,6,0,0,4,0,50,0,3,0,3,3,0,0,0,0,13,25,175,34,51,53,22,12,28,12,410,0,0,0,3,0,0,0,4,0,6
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,4,19,0,13,6,3,0,0,0,42,0,9,0,0,0,0,0,0,0,12,22,189,15,40,63,23,3,14,3,383,0,0,0,4,0,0,0,0,0,4,14,13,3,29,15,8,4,3,4,98,30,35,14,153,69,38,5,4,8,366,42,47,53,243,166,64,26,68,11,727,3,0,5,9,20,15,9,7,5,76,3,9,3,41,28,10,4,10,0,104,3,0,0,5,5,0,6,0,0,25,4,9,3,9,12,7,3,17,12,80,136,375,101,559,403,175,59,142,42,1981,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,20,52,6,8,20,8,3,10,3,129,0,0,0,0,0,0,0,0,0,0,4,22,0,15,9,3,0,3,0,60,4,13,0,0,0,0,0,0,0,18,61,288,32,68,90,33,30,45,5,644,0,0,0,3,0,0,0,0,0,6
310041303,3,23,0,5,0,0,0,0,0,36,0,6,0,0,0,0,0,0,0,11,22,180,11,28,49,12,3,0,5,297,0,0,0,0,0,0,0,0,0,3,10,11,4,22,10,3,0,0,0,63,24,8,8,55,52,18,3,0,0,174,16,19,35,83,79,36,7,17,6,294,3,0,0,4,3,10,0,3,0,22,3,3,0,6,12,4,0,9,0,46,0,3,0,0,3,0,0,0,0,9,0,3,0,6,9,3,0,0,0,27,88,290,57,220,232,89,14,36,10,1026,0,3,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,14,14,52,9,4,14,7,3,4,0,102,0,0,0,0,0,0,0,0,0,0,3,29,0,7,5,0,0,0,0,44,3,3,3,0,0,3,0,0,0,15,54,269,23,40,67,19,8,13,7,494,0,0,0,0,0,0,0,0,0,3
310041304,0,40,3,8,8,0,0,0,0,62,0,21,0,3,3,0,0,0,0,28,77,522,19,75,130,27,4,12,6,875,0,0,0,3,0,0,0,0,0,10,23,26,3,20,34,18,0,0,0,135,67,57,11,125,111,34,3,12,0,427,60,36,57,156,181,55,13,19,3,585,10,0,0,5,20,9,0,3,0,56,12,9,3,20,27,19,0,7,0,91,0,7,0,4,7,3,0,4,0,29,5,9,3,16,13,9,3,4,3,69,272,882,101,460,574,176,24,63,26,2575,3,4,0,0,0,0,0,0,0,12,5,55,0,0,0,0,0,0,0,64,49,236,12,14,53,6,7,4,3,385,0,9,0,0,0,0,0,3,0,16,6,64,4,12,13,7,0,0,0,103,4,25,0,3,4,0,0,0,0,36,174,849,73,108,176,54,29,32,17,1506,0,3,3,3,0,0,0,0,0,15
311011305,3,33,0,5,0,0,0,0,0,46,0,4,3,0,0,0,0,0,0,11,35,176,3,18,34,15,3,11,0,299,0,0,4,0,0,0,0,0,0,4,14,26,4,26,22,8,0,5,0,102,32,21,11,66,49,11,3,11,3,205,25,33,58,147,104,46,6,55,4,468,6,5,3,16,14,4,0,6,0,61,8,3,9,30,15,6,0,16,0,91,0,0,0,0,0,0,0,3,0,13,12,11,9,12,18,10,0,3,6,74,148,332,100,321,267,98,15,111,14,1414,0,4,0,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,13,12,44,3,4,3,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,3,42,3,5,0,0,0,0,0,60,0,7,3,0,6,0,0,0,0,14,67,257,15,27,42,18,6,18,0,456,0,0,3,0,0,0,0,0,0,7
311021306,3,7,0,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8,17,86,5,18,25,14,0,3,0,171,0,0,0,3,0,0,0,0,0,0,4,7,3,10,0,3,0,3,0,34,18,15,4,53,24,14,0,8,0,146,18,19,22,102,69,37,16,23,0,310,0,0,3,6,6,10,3,9,0,35,9,0,0,9,4,3,0,8,0,34,0,0,0,0,4,0,0,0,0,6,0,0,0,7,11,3,0,3,3,28,73,164,42,217,145,88,18,67,6,825,0,3,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,15,3,21,0,6,0,3,0,0,3,39,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,10,31,124,18,23,31,17,4,8,7,258,0,0,0,3,0,0,0,0,0,3
311021307,0,5,0,8,3,0,0,0,0,16,0,6,0,0,0,0,0,0,0,10,12,91,6,23,26,11,4,8,3,179,0,3,0,0,0,0,0,0,0,7,3,14,0,13,14,5,0,6,3,64,17,26,9,72,56,26,3,15,0,221,22,19,37,138,87,43,14,49,8,418,0,3,0,9,4,14,0,17,3,55,4,5,0,24,7,6,0,12,0,68,0,0,0,0,0,0,0,3,0,6,6,3,0,11,14,3,0,6,11,54,70,197,59,301,206,121,25,112,25,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,3,6,0,0,0,0,0,43,0,4,0,0,0,0,0,0,0,0,3,12,3,9,3,0,0,0,0,27,0,7,0,0,0,0,0,0,0,12,20,131,22,37,33,15,11,19,3,288,3,3,0,0,0,0,0,0,0,7
311021308,0,18,0,9,4,0,0,0,0,27,0,5,0,0,0,0,0,0,0,5,16,131,3,22,24,11,0,10,5,223,0,0,0,0,0,0,0,0,0,3,7,14,0,13,17,3,0,3,3,59,25,17,5,56,47,12,3,7,0,176,23,28,38,89,77,33,8,24,0,313,0,0,0,5,16,13,0,7,0,43,0,4,0,12,10,6,0,3,3,42,0,0,0,3,11,0,0,0,0,19,3,0,0,6,8,3,0,9,0,22,82,242,50,208,218,88,11,59,10,973,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,5,36,4,0,3,3,0,0,0,52,3,0,0,0,0,0,0,0,0,3,3,21,0,8,3,0,0,0,0,35,0,7,4,0,0,0,0,0,0,15,44,203,25,32,30,19,10,11,3,374,0,0,0,0,0,0,0,0,0,3
311021309,3,12,0,3,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,18,95,4,14,25,10,3,5,0,165,0,0,0,0,3,0,0,0,0,4,5,15,4,5,17,3,0,0,0,48,17,15,0,42,33,9,0,5,0,126,14,11,22,83,64,23,5,14,0,238,0,0,0,3,5,7,0,0,0,18,10,0,0,7,9,4,0,0,0,30,0,0,0,0,3,3,0,3,0,5,3,0,0,6,3,0,0,3,0,22,61,170,31,165,174,64,11,33,10,720,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,22,3,0,7,3,0,3,0,42,0,3,0,0,0,0,0,0,0,3,3,19,0,3,3,0,0,0,0,34,0,3,0,0,0,0,0,0,0,4,37,127,9,14,33,22,3,5,0,252,0,0,0,0,3,0,0,0,0,4
311021310,3,15,0,10,3,0,0,0,0,30,0,3,0,0,0,0,0,0,0,9,33,138,5,15,25,14,0,4,3,233,0,0,0,3,0,0,0,0,0,6,5,16,4,9,10,0,0,0,0,50,14,17,3,50,45,14,3,0,0,148,16,17,30,56,78,33,3,18,4,251,0,0,0,7,17,4,0,5,0,33,0,0,3,12,8,7,0,5,0,39,0,0,0,3,9,0,0,0,0,17,0,3,3,0,9,3,0,0,0,25,82,251,53,159,208,69,9,35,10,878,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,44,0,3,4,0,0,0,0,68,0,3,0,0,0,0,0,0,0,3,6,25,0,7,9,0,0,0,0,48,0,9,0,0,0,0,0,0,0,13,68,193,7,12,38,19,4,12,0,351,0,0,0,3,0,0,0,0,0,8
311031311,10,12,0,10,4,0,0,0,0,34,0,4,0,0,0,0,0,0,0,3,25,143,9,25,49,14,3,9,5,287,3,0,0,0,3,0,0,0,0,3,8,14,4,20,18,11,0,5,3,87,20,16,8,86,51,18,3,4,0,216,34,25,46,114,130,55,9,43,10,461,4,3,7,4,10,7,0,4,0,41,11,5,3,26,19,9,3,3,3,75,3,3,0,3,9,0,0,4,0,20,4,8,3,7,4,7,0,8,13,55,122,256,86,294,298,122,29,82,28,1308,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,10,22,4,0,9,6,3,4,0,54,0,4,0,0,0,0,0,0,0,3,9,17,0,9,4,0,0,0,0,42,0,4,0,0,0,0,0,0,0,5,51,198,26,31,61,29,17,19,8,435,3,0,0,0,3,0,0,0,0,3
311031312,0,13,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,3,15,93,3,17,33,15,0,15,3,202,0,3,0,3,3,4,0,0,0,6,9,5,3,8,14,0,0,7,0,43,20,17,6,50,28,17,5,12,5,154,20,17,17,89,65,27,13,29,4,286,0,3,0,8,9,3,0,3,0,26,3,3,0,6,4,11,0,4,0,31,0,3,0,0,8,5,0,0,0,18,0,0,0,10,3,3,0,4,4,22,77,174,39,199,180,90,16,65,16,863,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,16,12,34,4,3,6,13,7,5,3,85,0,3,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,5,45,144,20,30,59,26,15,29,8,371,0,3,0,3,3,4,0,0,0,13
311031313,0,17,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,94,3,5,14,6,0,7,0,135,0,0,0,0,0,0,0,0,0,0,6,8,3,5,13,0,0,3,0,40,17,9,4,39,23,7,0,10,0,110,11,13,29,57,56,15,3,14,0,202,0,0,3,0,4,9,0,3,0,20,0,0,0,13,7,4,0,3,3,34,0,3,0,0,0,0,0,0,0,9,0,7,0,3,4,0,0,4,3,22,50,169,43,130,125,44,12,45,5,612,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,9,22,0,3,0,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,19,140,16,9,18,12,7,8,5,236,0,0,0,0,0,0,0,0,0,0
311031314,0,12,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,11,104,3,17,31,3,3,14,0,189,0,0,0,3,0,0,0,0,0,4,8,12,0,10,10,0,0,4,0,42,17,13,7,72,57,17,4,12,3,203,13,29,26,165,101,37,18,37,4,432,3,0,0,14,14,14,0,6,0,47,3,0,3,23,13,11,5,7,3,74,0,3,0,4,4,0,0,3,0,10,3,3,0,10,8,8,3,7,6,53,64,198,51,329,237,96,31,90,24,1106,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,19,0,0,4,0,4,0,0,34,0,3,0,0,0,0,0,0,0,6,4,12,0,6,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,6,19,133,13,34,35,7,11,21,7,281,0,0,3,3,0,0,0,0,0,9
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,13,0,13,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,7,20,159,7,33,42,7,0,5,4,278,0,0,0,0,0,0,0,0,0,7,3,19,5,16,23,7,0,0,0,73,17,16,7,53,53,8,0,10,3,167,25,10,27,92,84,29,13,18,7,315,0,3,0,7,4,10,3,3,0,32,6,3,5,13,15,4,0,6,0,55,0,4,0,3,5,0,0,0,0,17,4,3,0,5,5,7,0,3,0,34,87,278,54,227,249,82,21,48,17,1063,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,8,17,48,0,3,8,3,0,0,0,78,0,9,0,0,0,0,0,0,0,12,0,19,0,13,3,0,0,0,0,38,0,9,0,0,0,0,0,0,0,14,50,256,13,46,58,20,16,10,5,475,0,3,0,0,0,0,0,0,0,8
311031317,0,8,0,6,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,15,109,11,21,37,6,3,3,3,208,0,0,0,0,0,0,0,0,0,0,13,12,0,21,14,7,0,8,0,68,16,25,8,78,55,24,8,9,5,228,39,28,43,189,122,46,24,47,6,543,3,3,4,10,7,8,4,8,0,53,3,3,0,22,16,7,0,13,0,73,0,3,0,7,0,0,3,0,0,11,0,3,3,11,6,11,6,13,4,66,91,223,69,376,274,114,47,101,17,1321,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,37,0,7,13,4,3,3,0,81,0,0,0,0,0,0,0,0,0,4,3,17,0,13,4,3,5,0,0,40,0,0,0,0,0,0,0,0,0,0,30,171,16,29,48,23,21,18,7,350,0,0,0,3,0,0,0,0,0,5
311031318,4,10,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,14,84,3,9,19,6,0,4,0,143,0,0,0,0,0,0,0,0,0,4,7,13,0,6,12,0,0,4,0,37,4,13,5,24,32,8,0,0,0,90,10,15,19,40,42,16,4,9,0,154,0,0,0,8,3,7,0,0,0,14,3,4,0,5,13,3,0,0,0,33,0,0,0,0,5,3,0,0,0,10,0,3,0,3,4,0,0,0,0,19,51,157,24,102,140,39,9,21,5,550,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7,5,20,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,3,8,0,0,3,0,0,0,0,23,0,4,0,0,0,0,0,0,0,9,28,115,8,13,23,6,7,3,0,206,0,0,0,0,0,0,0,0,0,4
311031319,7,33,0,15,7,0,0,0,0,59,4,5,0,0,3,0,0,0,0,14,33,248,9,55,88,25,0,23,0,478,0,4,0,7,0,0,0,0,0,9,19,18,0,27,23,9,0,10,0,122,35,29,11,123,116,24,5,18,5,367,38,39,85,196,170,68,18,55,7,680,0,5,3,14,26,13,3,8,0,72,0,9,4,21,28,16,3,8,3,95,0,8,0,0,7,3,0,6,0,27,3,3,7,11,14,8,0,3,10,58,156,433,129,484,497,173,39,134,25,2057,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,15,23,52,8,8,13,4,3,3,4,123,3,4,0,0,0,0,0,0,0,12,8,43,4,18,5,0,0,0,0,89,4,9,0,0,3,0,0,0,0,23,77,382,35,69,122,31,30,42,5,788,3,4,0,7,0,0,0,0,0,16
311041320,7,28,0,11,6,0,0,0,0,58,0,12,0,0,3,0,0,0,0,23,44,272,7,34,60,15,3,3,3,442,0,0,0,0,0,0,0,0,0,3,16,20,4,18,30,5,0,3,3,107,27,32,13,74,80,23,3,4,3,254,33,21,69,142,162,45,18,36,4,531,0,3,0,8,13,16,0,3,0,46,4,0,3,28,27,14,0,7,0,84,3,3,3,0,6,0,0,3,0,21,3,6,4,6,13,3,3,3,0,48,153,459,102,322,407,119,31,65,21,1671,3,3,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,13,15,63,5,8,4,3,0,0,0,101,3,5,0,0,0,0,0,0,0,8,12,41,0,11,9,0,0,0,0,78,0,15,0,0,8,0,0,0,0,26,88,354,30,44,79,20,3,12,8,634,0,0,0,0,0,0,0,0,0,6
311041321,5,52,0,12,8,0,0,0,0,87,5,23,0,0,3,0,0,0,0,31,54,467,13,71,103,28,0,20,11,772,0,0,0,3,5,0,0,0,0,14,26,72,13,53,52,20,0,11,3,257,68,73,28,184,162,45,3,17,8,587,76,69,127,308,373,123,24,64,8,1177,4,3,4,23,53,24,4,14,0,132,13,14,15,47,58,31,0,12,0,183,0,8,3,4,11,6,0,0,0,34,11,12,11,21,21,13,4,14,5,120,282,863,217,745,854,301,46,146,42,3487,0,7,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,15,36,97,6,5,11,0,4,0,0,159,0,12,0,0,0,0,0,0,0,16,9,68,4,13,11,0,0,0,0,113,8,25,0,0,3,0,0,0,0,40,110,632,42,90,128,48,17,29,11,1098,0,0,0,5,5,0,0,0,0,16
